Transaction_ID,Date,Department,Revenue,Expense,Profit,Budget,Transaction_Count,Avg_Transaction_Value,Channel,Currency,Accounting_Basis,Budget_Variance,Budget_Variance_Pct,Profit_Margin_Pct
TXN-00386,2026-08-29,Logistics,265400.12,155734.78,109665.34,171510.11,73,3635.62,Direct,USD,Accrual,-15775.33,-9.2,41.32
TXN-00387,2024-04-11,Marketing,356146.4,251562.63,104583.77,230002.6,68,5237.45,Partner,INR,Accrual,21560.03,9.37,29.37
TXN-00388,2026-04-18,Sales,407018.33,382651.62,24366.71,413367.76,41,9927.28,Enterprise,INR,Actual,-30716.14,-7.43,5.99
TXN-00389,2024-01-18,Administration,175717.13,257118.83,-81401.7,242112.84,130,1351.67,Online,INR,Accrual,15005.99,6.2,-46.33
TXN-00390,2025-12-15,Operations,412999.68,359338.66,53661.02,378440.69,119,3470.59,Enterprise,INR,Actual,-19102.03,-5.05,12.99
TXN-00391,2026-11-13,IT,389945.64,264663.25,125282.39,269542.88,116,3361.6,Online,USD,Actual,-4879.63,-1.81,32.13
TXN-00392,2026-09-13,Legal,200885.1,140826.31,60058.79,133438.72,75,2678.47,Online,INR,Accrual,7387.59,5.54,29.9
TXN-00393,2025-01-20,Marketing,255188.08,132866.46,122321.62,115199.53,116,2199.9,Enterprise,INR,Actual,17666.93,15.34,47.93
TXN-00394,2024-02-22,IT,249211.85,145033.02,104178.83,162737.7,91,2738.59,Enterprise,INR,Actual,-17704.68,-10.88,41.8
TXN-00395,2025-12-03,Finance,314010.79,230989.98,83020.81,240574.7,100,3140.11,Online,INR,Actual,-9584.72,-3.98,26.44
TXN-00396,2025-01-05,R&D,274400.77,240471.06,33929.71,223059.89,111,2472.08,Partner,INR,Accrual,17411.17,7.81,12.37
TXN-00397,2024-07-01,Administration,206585.02,243726.18,-37141.16,229620.67,140,1475.61,Online,INR,Accrual,14105.51,6.14,-17.98
TXN-00398,2026-08-07,Legal,241160.97,270606.54,-29445.57,277391.29,119,2026.56,Direct,INR,Actual,-6784.75,-2.45,-12.21
TXN-00399,2026-10-21,Legal,360249.33,163967.23,196282.1,154048.32,46,7831.51,Partner,USD,Actual,9918.91,6.44,54.49
TXN-00400,2025-12-02,Customer Support,396157.48,276425.93,119731.55,316782.67,58,6830.3,Online,INR,Actual,-40356.74,-12.74,30.22
TXN-00401,2024-06-14,Operations,433157.36,447728.86,-14571.5,422666.89,47,9216.11,Direct,INR,Actual,25061.97,5.93,-3.36
TXN-00402,2024-12-11,Logistics,329345.12,187706.96,141638.16,202549.09,51,6457.75,Partner,INR,Accrual,-14842.13,-7.33,43.01
TXN-00403,2026-04-06,Customer Support,389598.35,164329.61,225268.74,141539.98,65,5993.82,Online,INR,Accrual,22789.63,16.1,57.82
TXN-00404,2026-12-23,Administration,105374.84,80907.24,24467.6,86577.3,68,1549.63,Online,INR,Actual,-5670.06,-6.55,23.22
TXN-00405,2026-02-24,Sales,606034.74,278393.43,327641.31,305440.23,78,7769.68,Online,INR,Accrual,-27046.8,-8.86,54.06
TXN-00406,2026-06-07,IT,398641.72,155401.22,243240.5,174113.88,85,4689.9,Partner,USD,Accrual,-18712.66,-10.75,61.02
TXN-00407,2024-02-09,Administration,167296.41,296673.5,-129377.09,270968.84,42,3983.25,Partner,USD,Actual,25704.66,9.49,-77.33
TXN-00408,2026-02-07,IT,176736.75,197641.36,-20904.61,170875.99,46,3842.1,Direct,INR,Actual,26765.37,15.66,-11.83
TXN-00409,2024-04-08,Finance,134736.95,177749.14,-43012.19,157677.44,72,1871.35,Enterprise,INR,Actual,20071.7,12.73,-31.92
TXN-00410,2024-01-20,R&D,355217.86,236156.78,119061.08,237595.63,119,2985.02,Partner,INR,Actual,-1438.85,-0.61,33.52
TXN-00411,2026-11-13,Finance,285309.39,142195.49,143113.9,154342.97,103,2769.99,Partner,INR,Accrual,-12147.48,-7.87,50.16
TXN-00412,2026-12-07,Administration,207376.55,170146.37,37230.18,152810.51,110,1885.24,Enterprise,INR,Accrual,17335.86,11.34,17.95
TXN-00413,2025-11-08,Administration,100821.4,227759.29,-126937.89,255560.5,113,892.22,Enterprise,USD,Actual,-27801.21,-10.88,-125.9
TXN-00414,2026-11-13,Legal,317069.09,102283.91,214785.18,94793.42,69,4595.2,Enterprise,INR,Accrual,7490.49,7.9,67.74
TXN-00415,2025-06-24,Operations,362520.05,418240.33,-55720.28,465184.52,77,4708.05,Online,INR,Accrual,-46944.19,-10.09,-15.37
TXN-00416,2026-05-22,Finance,134770.32,267274.1,-132503.78,298568.58,41,3287.08,Partner,INR,Actual,-31294.48,-10.48,-98.32
TXN-00417,2025-11-04,Human Resources,368358.29,290119.61,78238.68,269954.21,133,2769.61,Direct,INR,Accrual,20165.4,7.47,21.24
TXN-00418,2025-01-09,Legal,220233.25,291708.18,-71474.93,271740.73,89,2474.53,Enterprise,INR,Actual,19967.45,7.35,-32.45
TXN-00419,2024-08-19,Marketing,308850.96,92902.21,215948.75,105234.06,60,5147.52,Direct,INR,Accrual,-12331.85,-11.72,69.92
TXN-00420,2026-06-16,Marketing,283396.95,251416.14,31980.81,259815.33,127,2231.47,Partner,INR,Accrual,-8399.19,-3.23,11.28
TXN-00421,2024-08-19,Customer Support,232206.36,93933.93,138272.43,98301.11,41,5663.57,Partner,INR,Accrual,-4367.18,-4.44,59.55
TXN-00422,2026-11-29,Sales,640884.58,355100.63,285783.95,347946.9,133,4818.68,Partner,INR,Accrual,7153.73,2.06,44.59
TXN-00423,2024-10-31,Sales,712221.66,354195.38,358026.28,302303.44,60,11870.36,Enterprise,INR,Actual,51891.94,17.17,50.27
TXN-00424,2024-06-02,Operations,430158.45,336252.12,93906.33,313873.58,104,4136.14,Partner,INR,Accrual,22378.54,7.13,21.83
TXN-00425,2026-04-05,Administration,123649.18,177721.55,-54072.37,181615.51,51,2424.49,Enterprise,INR,Actual,-3893.96,-2.14,-43.73
TXN-00426,2026-10-15,Finance,296011.9,102581.53,193430.37,99883.8,111,2666.77,Direct,INR,Accrual,2697.73,2.7,65.35
TXN-00427,2026-11-07,Sales,472397.94,364150.64,108247.3,413349.77,86,5493.0,Direct,INR,Accrual,-49199.13,-11.9,22.91
TXN-00428,2025-11-10,Sales,668595.74,351991.7,316604.04,374870.25,86,7774.37,Enterprise,USD,Actual,-22878.55,-6.1,47.35
TXN-00429,2024-01-05,Human Resources,206541.69,219405.46,-12863.77,239146.21,110,1877.65,Online,INR,Actual,-19740.75,-8.25,-6.23
TXN-00430,2024-12-02,Operations,385112.3,401865.54,-16753.24,428576.63,53,7266.27,Online,INR,Actual,-26711.09,-6.23,-4.35
TXN-00431,2024-09-04,Customer Support,164676.85,261401.91,-96725.06,237136.92,83,1984.06,Direct,INR,Actual,24264.99,10.23,-58.74
TXN-00432,2024-09-09,Operations,464346.97,380183.75,84163.22,380662.51,103,4508.22,Direct,INR,Actual,-478.76,-0.13,18.13
TXN-00433,2026-06-05,Logistics,244879.59,191833.24,53046.35,216071.12,62,3949.67,Partner,INR,Actual,-24237.88,-11.22,21.66
TXN-00434,2024-07-31,Customer Support,297256.54,213355.37,83901.17,201952.19,89,3339.96,Enterprise,INR,Actual,11403.18,5.65,28.23
TXN-00435,2025-07-14,Customer Support,389078.06,293508.16,95569.9,289356.11,57,6825.93,Partner,INR,Accrual,4152.05,1.43,24.56
TXN-00436,2025-10-04,Finance,321045.59,201787.94,119257.65,184676.88,66,4864.33,Online,INR,Actual,17111.06,9.27,37.15
TXN-00437,2024-12-30,Sales,589872.02,358269.16,231602.86,380878.03,137,4305.64,Online,INR,Accrual,-22608.87,-5.94,39.26
TXN-00438,2026-12-29,R&D,469369.31,287581.82,181787.49,245546.32,53,8856.02,Direct,INR,Actual,42035.5,17.12,38.73
TXN-00439,2024-04-25,Administration,180093.48,252817.08,-72723.6,289490.65,127,1418.06,Online,USD,Actual,-36673.57,-12.67,-40.38
TXN-00440,2025-08-27,Administration,326078.18,87107.4,238970.78,95313.6,53,6152.42,Partner,INR,Accrual,-8206.2,-8.61,73.29
TXN-00441,2025-05-01,Sales,674507.51,385799.7,288707.81,361221.02,125,5396.06,Direct,INR,Accrual,24578.68,6.8,42.8
TXN-00442,2026-05-03,IT,193796.19,201467.41,-7671.22,172030.92,72,2691.61,Partner,INR,Accrual,29436.49,17.11,-3.96
TXN-00443,2025-04-06,IT,311388.72,222479.12,88909.6,239505.96,109,2856.78,Partner,INR,Actual,-17026.84,-7.11,28.55
TXN-00444,2025-08-25,Operations,394356.47,396052.0,-1695.53,358859.93,62,6360.59,Direct,INR,Accrual,37192.07,10.36,-0.43
TXN-00445,2025-07-25,Sales,492483.86,277357.9,215125.96,306148.83,40,12312.1,Online,INR,Actual,-28790.93,-9.4,43.68
TXN-00446,2024-03-22,Marketing,378588.47,211313.67,167274.8,228662.16,120,3154.9,Online,INR,Accrual,-17348.49,-7.59,44.18
TXN-00447,2024-05-29,Finance,195357.7,128391.64,66966.06,116215.07,48,4069.95,Partner,INR,Accrual,12176.57,10.48,34.28
TXN-00448,2024-07-07,Human Resources,166359.42,126937.84,39421.58,120535.74,86,1934.41,Online,USD,Accrual,6402.1,5.31,23.7
TXN-00449,2024-01-19,Legal,300681.54,178046.79,122634.75,199652.58,118,2548.15,Partner,INR,Accrual,-21605.79,-10.82,40.79
TXN-00450,2026-02-20,Legal,215762.78,198852.21,16910.57,185896.73,106,2035.5,Online,INR,Accrual,12955.48,6.97,7.84
TXN-00451,2026-09-23,Procurement,188930.19,223336.2,-34406.01,211297.0,50,3778.6,Direct,USD,Actual,12039.2,5.7,-18.21
TXN-00452,2024-05-14,Administration,301100.54,250188.1,50912.44,277580.01,94,3203.2,Direct,USD,Accrual,-27391.91,-9.87,16.91
TXN-00453,2024-05-27,Finance,305813.06,85225.65,220587.41,90770.47,44,6950.3,Direct,USD,Actual,-5544.82,-6.11,72.13
TXN-00454,2025-05-30,Sales,424654.73,389675.28,34979.45,437720.67,92,4615.81,Enterprise,INR,Accrual,-48045.39,-10.98,8.24
TXN-00455,2026-06-05,Human Resources,105067.29,228125.72,-123058.43,230509.7,122,861.21,Direct,INR,Actual,-2383.98,-1.03,-117.12
TXN-00456,2024-05-28,Human Resources,378414.33,103349.82,275064.51,112244.89,78,4851.47,Direct,USD,Accrual,-8895.07,-7.92,72.69
TXN-00457,2026-02-20,Customer Support,346636.71,86780.21,259856.5,77832.91,68,5097.6,Partner,INR,Accrual,8947.3,11.5,74.97
TXN-00458,2024-10-22,R&D,419322.26,366267.03,53055.23,398683.54,133,3152.8,Online,INR,Actual,-32416.51,-8.13,12.65
TXN-00459,2024-10-16,Legal,112531.94,205998.09,-93466.15,199452.4,110,1023.02,Direct,INR,Accrual,6545.69,3.28,-83.06
TXN-00460,2025-03-09,Customer Support,371688.41,267320.95,104367.46,238647.18,63,5899.82,Partner,INR,Accrual,28673.77,12.02,28.08
TXN-00461,2025-02-01,Legal,154407.4,255925.21,-101517.81,282970.19,136,1135.35,Enterprise,INR,Actual,-27044.98,-9.56,-65.75
TXN-00462,2025-08-18,IT,120208.83,101604.53,18604.3,108480.8,102,1178.52,Online,INR,Actual,-6876.27,-6.34,15.48
TXN-00463,2024-07-23,R&D,404878.94,364018.97,40859.97,344120.16,97,4174.01,Online,INR,Accrual,19898.81,5.78,10.09
TXN-00464,2024-11-08,Logistics,270058.57,257693.95,12364.62,293152.04,61,4427.19,Direct,INR,Actual,-35458.09,-12.1,4.58
TXN-00465,2026-06-12,R&D,460027.51,241488.93,218538.58,258367.04,101,4554.73,Enterprise,INR,Accrual,-16878.11,-6.53,47.51
TXN-00466,2026-09-24,Sales,438091.42,359743.77,78347.65,314629.06,75,5841.22,Partner,INR,Actual,45114.71,14.34,17.88
TXN-00467,2025-06-23,Finance,365900.75,96821.72,269079.03,84488.57,42,8711.92,Direct,INR,Accrual,12333.15,14.6,73.54
TXN-00468,2025-03-11,Procurement,265478.2,199563.25,65914.95,229421.59,100,2654.78,Partner,INR,Actual,-29858.34,-13.01,24.83
TXN-00469,2025-08-18,Marketing,239410.34,192290.64,47119.7,186336.47,104,2302.02,Direct,INR,Actual,5954.17,3.2,19.68
TXN-00470,2026-11-18,Marketing,233866.13,119411.94,114454.19,135486.41,124,1886.02,Partner,INR,Accrual,-16074.47,-11.86,48.94
TXN-00471,2026-01-04,Procurement,165645.74,187281.27,-21635.53,162720.89,87,1903.97,Partner,USD,Actual,24560.38,15.09,-13.06
TXN-00472,2026-11-26,Human Resources,216427.93,281938.43,-65510.5,314210.68,45,4809.51,Online,USD,Accrual,-32272.25,-10.27,-30.27
TXN-00473,2025-06-23,Logistics,263305.02,118246.96,145058.06,123698.45,86,3061.69,Direct,INR,Accrual,-5451.49,-4.41,55.09
TXN-00474,2025-04-01,Sales,542044.77,388930.25,153114.52,370848.76,101,5366.78,Direct,INR,Actual,18081.49,4.88,28.25
TXN-00475,2026-06-19,Marketing,168997.23,193199.08,-24201.85,180494.86,59,2864.36,Partner,USD,Actual,12704.22,7.04,-14.32
TXN-00476,2025-04-16,Customer Support,343351.79,238456.24,104895.55,237134.0,101,3399.52,Enterprise,USD,Actual,1322.24,0.56,30.55
TXN-00477,2026-04-21,Procurement,173101.09,108134.73,64966.36,111130.53,57,3036.86,Direct,INR,Actual,-2995.8,-2.7,37.53
TXN-00478,2024-04-24,Marketing,177477.89,119608.26,57869.63,136050.99,116,1529.98,Direct,INR,Accrual,-16442.73,-12.09,32.61
TXN-00479,2024-06-24,Administration,234761.01,298410.68,-63649.67,331292.77,61,3848.54,Partner,INR,Actual,-32882.09,-9.93,-27.11
TXN-00480,2025-01-07,Logistics,297894.63,138194.55,159700.08,147488.97,83,3589.09,Enterprise,INR,Actual,-9294.42,-6.3,53.61
TXN-00481,2025-04-15,Customer Support,215638.56,103885.43,111753.13,94608.94,104,2073.45,Enterprise,INR,Actual,9276.49,9.81,51.82
TXN-00482,2024-12-29,Operations,575402.05,381968.35,193433.7,425255.22,108,5327.8,Direct,USD,Actual,-43286.87,-10.18,33.62
TXN-00483,2024-01-03,IT,294769.52,194849.73,99919.79,187272.65,45,6550.43,Enterprise,USD,Accrual,7577.08,4.05,33.9
TXN-00484,2026-02-19,Human Resources,276714.43,243106.69,33607.74,262181.27,129,2145.07,Direct,INR,Accrual,-19074.58,-7.28,12.15
TXN-00485,2026-09-04,Administration,373025.61,98439.87,274585.74,101342.64,109,3422.25,Enterprise,USD,Actual,-2902.77,-2.86,73.61
TXN-00486,2024-01-15,Logistics,256762.19,194347.61,62414.58,187061.32,66,3890.34,Online,INR,Actual,7286.29,3.9,24.31
TXN-00487,2024-11-12,Customer Support,295472.78,135799.2,159673.58,150260.87,94,3143.33,Online,INR,Accrual,-14461.67,-9.62,54.04
TXN-00488,2025-02-21,Customer Support,265631.48,202663.79,62967.69,183130.22,111,2393.08,Enterprise,USD,Accrual,19533.57,10.67,23.7
TXN-00489,2025-12-06,Finance,219438.93,110375.07,109063.86,122422.42,55,3989.8,Partner,INR,Actual,-12047.35,-9.84,49.7
TXN-00490,2024-07-24,Administration,252503.06,252937.85,-434.79,275767.04,118,2139.86,Direct,USD,Actual,-22829.19,-8.28,-0.17
TXN-00491,2024-07-05,Marketing,241500.6,212054.0,29446.6,185853.08,73,3308.23,Partner,INR,Actual,26200.92,14.1,12.19
TXN-00492,2026-02-26,Customer Support,284189.68,194621.22,89568.46,206976.12,116,2449.91,Direct,INR,Actual,-12354.9,-5.97,31.52
TXN-00493,2026-10-09,Operations,352677.6,424596.5,-71918.9,479466.06,106,3327.15,Online,USD,Actual,-54869.56,-11.44,-20.39
TXN-00494,2024-12-13,IT,110818.34,132636.46,-21818.12,112752.42,60,1846.97,Direct,INR,Accrual,19884.04,17.64,-19.69
TXN-00495,2025-12-24,IT,218542.94,208937.64,9605.3,210049.78,134,1630.92,Direct,INR,Accrual,-1112.14,-0.53,4.4
TXN-00496,2025-12-13,Human Resources,388986.3,140831.73,248154.57,145325.53,64,6077.91,Enterprise,INR,Actual,-4493.8,-3.09,63.8
TXN-00497,2025-06-18,Marketing,222140.39,103422.29,118718.1,90154.84,77,2884.94,Online,INR,Accrual,13267.45,14.72,53.44
TXN-00498,2025-05-27,Finance,232830.59,162957.66,69872.93,162157.37,71,3279.3,Online,INR,Accrual,800.29,0.49,30.01
TXN-00499,2026-08-01,Logistics,358606.98,186033.44,172573.54,172517.35,88,4075.08,Partner,INR,Actual,13516.09,7.83,48.12
TXN-00500,2025-10-08,Customer Support,386633.71,193630.93,193002.78,165151.1,73,5296.35,Partner,USD,Accrual,28479.83,17.24,49.92
TXN-00501,2025-12-01,Legal,266365.45,119266.86,147098.59,112607.22,67,3975.6,Online,USD,Actual,6659.64,5.91,55.22
TXN-00502,2026-10-18,Finance,159899.96,241794.39,-81894.43,268832.5,66,2422.73,Partner,USD,Actual,-27038.11,-10.06,-51.22
TXN-00503,2025-12-30,Marketing,333681.54,106373.27,227308.27,92921.97,124,2690.98,Enterprise,INR,Actual,13451.3,14.48,68.12
TXN-00504,2026-09-14,Human Resources,286200.24,188314.88,97885.36,215735.11,113,2532.75,Online,INR,Accrual,-27420.23,-12.71,34.2
TXN-00505,2026-03-25,Administration,325050.82,108214.11,216836.71,109049.59,94,3457.99,Enterprise,INR,Actual,-835.48,-0.77,66.71
TXN-00506,2026-10-26,Human Resources,218115.08,230994.5,-12879.42,208458.7,55,3965.73,Enterprise,INR,Actual,22535.8,10.81,-5.9
TXN-00507,2024-01-25,IT,163225.72,207821.81,-44596.09,196938.36,118,1383.27,Online,USD,Accrual,10883.45,5.53,-27.32
TXN-00508,2025-04-30,R&D,367836.34,318093.45,49742.89,305298.86,103,3571.23,Enterprise,USD,Accrual,12794.59,4.19,13.52
TXN-00509,2026-01-17,Customer Support,183888.86,119575.63,64313.23,106343.6,113,1627.34,Partner,INR,Accrual,13232.03,12.44,34.97
TXN-00510,2025-04-27,Sales,551276.56,314750.17,236526.39,281308.95,134,4114.0,Partner,INR,Actual,33441.22,11.89,42.91
TXN-00511,2024-12-27,Customer Support,249879.35,299023.59,-49144.24,330366.34,106,2357.35,Online,INR,Accrual,-31342.75,-9.49,-19.67
TXN-00512,2025-05-28,Sales,700475.69,258110.58,442365.11,227057.93,60,11674.59,Direct,USD,Accrual,31052.65,13.68,63.15
TXN-00513,2026-09-02,IT,128890.57,243810.51,-114919.94,226239.27,86,1498.73,Online,INR,Accrual,17571.24,7.77,-89.16
TXN-00514,2024-09-05,Human Resources,360210.58,291885.64,68324.94,265524.7,113,3187.7,Partner,INR,Accrual,26360.94,9.93,18.97
TXN-00515,2025-12-28,Human Resources,301957.85,187248.62,114709.23,200535.38,50,6039.16,Enterprise,INR,Accrual,-13286.76,-6.63,37.99
TXN-00516,2024-10-23,Marketing,292174.2,284284.67,7889.53,277616.76,118,2476.05,Enterprise,INR,Actual,6667.91,2.4,2.7
TXN-00517,2024-06-11,Marketing,203087.65,148966.05,54121.6,155804.18,130,1562.21,Online,INR,Accrual,-6838.13,-4.39,26.65
TXN-00518,2025-07-09,Operations,545243.51,439590.87,105652.64,472282.65,106,5143.81,Enterprise,INR,Actual,-32691.78,-6.92,19.38
TXN-00519,2024-02-17,Marketing,318331.72,225644.96,92686.76,255459.7,129,2467.69,Direct,USD,Accrual,-29814.74,-11.67,29.12
TXN-00520,2024-07-29,Legal,119137.72,273312.01,-154174.29,277283.27,43,2770.64,Enterprise,INR,Actual,-3971.26,-1.43,-129.41
TXN-00521,2024-07-31,R&D,404525.54,233489.8,171035.74,263721.33,89,4545.23,Online,USD,Accrual,-30231.53,-11.46,42.28
TXN-00522,2026-06-26,IT,137923.51,195883.31,-57959.8,176526.59,44,3134.63,Online,INR,Accrual,19356.72,10.97,-42.02
TXN-00523,2026-09-02,Operations,593745.39,371899.31,221846.08,346507.63,96,6184.85,Partner,INR,Actual,25391.68,7.33,37.36
TXN-00524,2026-07-24,IT,324673.48,273004.62,51668.86,267679.18,121,2683.25,Online,INR,Accrual,5325.44,1.99,15.91
TXN-00525,2025-04-10,Legal,232558.09,160472.33,72085.76,148909.03,78,2981.51,Direct,USD,Actual,11563.3,7.77,31.0
TXN-00526,2025-12-05,R&D,367299.49,221330.74,145968.75,249357.08,136,2700.73,Enterprise,USD,Accrual,-28026.34,-11.24,39.74
TXN-00527,2025-08-22,Logistics,169364.62,81587.96,87776.66,78495.22,92,1840.92,Enterprise,INR,Actual,3092.74,3.94,51.83
TXN-00528,2026-03-09,Customer Support,166177.73,97426.14,68751.59,101089.06,106,1567.71,Online,USD,Accrual,-3662.92,-3.62,41.37
TXN-00529,2026-04-25,Administration,356044.61,120129.58,235915.03,112546.83,121,2942.52,Enterprise,INR,Accrual,7582.75,6.74,66.26
TXN-00530,2026-10-04,Administration,196193.12,113472.85,82720.27,129462.86,42,4671.26,Partner,INR,Accrual,-15990.01,-12.35,42.16
TXN-00531,2025-07-05,Marketing,314558.78,239963.56,74595.22,220728.84,59,5331.5,Direct,INR,Accrual,19234.72,8.71,23.71
TXN-00532,2026-05-10,R&D,446431.33,299743.32,146688.01,288178.96,129,3460.71,Direct,INR,Actual,11564.36,4.01,32.86
TXN-00533,2024-04-24,R&D,443913.23,231421.55,212491.68,229348.95,64,6936.14,Online,INR,Actual,2072.6,0.9,47.87
TXN-00534,2024-09-06,Finance,174688.71,249669.57,-74980.86,245397.29,134,1303.65,Direct,USD,Actual,4272.28,1.74,-42.92
TXN-00535,2026-12-03,IT,394634.76,184021.62,210613.14,194038.41,79,4995.38,Online,USD,Actual,-10016.79,-5.16,53.37
TXN-00536,2026-12-02,Legal,175993.82,220474.4,-44480.58,200547.28,46,3825.95,Partner,INR,Actual,19927.12,9.94,-25.27
TXN-00537,2026-06-08,Human Resources,104520.31,254765.89,-150245.58,261239.25,90,1161.34,Partner,USD,Actual,-6473.36,-2.48,-143.75
TXN-00538,2026-08-31,Finance,278863.69,161707.71,117155.98,141792.43,60,4647.73,Enterprise,USD,Accrual,19915.28,14.05,42.01
TXN-00539,2024-05-02,Procurement,206655.3,113862.06,92793.24,115103.84,53,3899.16,Partner,INR,Accrual,-1241.78,-1.08,44.9
TXN-00540,2025-12-12,Operations,533297.21,283629.98,249667.23,273229.46,132,4040.13,Partner,USD,Actual,10400.52,3.81,46.82
TXN-00541,2026-09-20,Finance,231250.0,144837.21,86412.79,153398.73,64,3613.28,Partner,INR,Accrual,-8561.52,-5.58,37.37
TXN-00542,2026-08-17,R&D,466915.46,315788.79,151126.67,349947.11,60,7781.92,Direct,INR,Accrual,-34158.32,-9.76,32.37
TXN-00543,2025-08-28,R&D,385401.49,292652.64,92748.85,316877.07,104,3705.78,Enterprise,INR,Actual,-24224.43,-7.64,24.07
TXN-00544,2026-01-15,Logistics,171635.97,238620.78,-66984.81,249952.12,108,1589.22,Enterprise,USD,Accrual,-11331.34,-4.53,-39.03
TXN-00545,2024-11-11,Logistics,184938.73,170157.0,14781.73,161071.84,52,3556.51,Direct,USD,Actual,9085.16,5.64,7.99
TXN-00546,2024-12-31,Procurement,160623.71,186781.46,-26157.75,164297.84,113,1421.45,Enterprise,INR,Accrual,22483.62,13.68,-16.29
TXN-00547,2024-04-10,Human Resources,166216.84,237925.94,-71709.1,203171.11,66,2518.44,Enterprise,INR,Actual,34754.83,17.11,-43.14
TXN-00548,2026-08-16,IT,118210.06,202764.38,-84554.32,229422.45,93,1271.08,Online,INR,Actual,-26658.07,-11.62,-71.53
TXN-00549,2025-06-28,Sales,414228.6,261965.98,152262.62,246554.88,67,6182.52,Direct,USD,Actual,15411.1,6.25,36.76
TXN-00550,2026-12-24,Customer Support,156838.12,195762.24,-38924.12,181007.43,120,1306.98,Partner,INR,Accrual,14754.81,8.15,-24.82
TXN-00551,2024-08-04,IT,272969.1,228388.36,44580.74,242266.41,94,2903.93,Direct,USD,Actual,-13878.05,-5.73,16.33
TXN-00552,2026-04-02,Sales,518129.5,276890.0,241239.5,318293.38,96,5397.18,Online,INR,Accrual,-41403.38,-13.01,46.56
TXN-00553,2026-01-31,Customer Support,329255.31,174729.38,154525.93,186569.1,117,2814.15,Partner,INR,Actual,-11839.72,-6.35,46.93
TXN-00554,2026-02-07,Sales,724151.42,293195.15,430956.27,333801.37,97,7465.48,Enterprise,USD,Actual,-40606.22,-12.16,59.51
TXN-00555,2025-08-05,Logistics,104890.73,109718.86,-4828.13,122566.65,40,2622.27,Online,INR,Actual,-12847.79,-10.48,-4.6
TXN-00556,2025-10-06,Procurement,331456.92,287536.54,43920.38,315341.68,110,3013.24,Partner,USD,Accrual,-27805.14,-8.82,13.25
TXN-00557,2025-12-29,Marketing,141522.46,160758.24,-19235.78,164720.4,69,2051.05,Online,INR,Actual,-3962.16,-2.41,-13.59
TXN-00558,2026-03-29,Logistics,375364.54,241538.51,133826.03,257739.5,101,3716.48,Partner,INR,Actual,-16200.99,-6.29,35.65
TXN-00559,2025-09-07,Procurement,319236.81,206782.41,112454.4,180633.37,47,6792.27,Online,INR,Accrual,26149.04,14.48,35.23
TXN-00560,2026-05-03,Legal,360935.95,129877.89,231058.06,135830.68,117,3084.92,Direct,INR,Accrual,-5952.79,-4.38,64.02
TXN-00561,2024-04-20,R&D,381095.84,271090.65,110005.19,276369.83,81,4704.89,Partner,USD,Accrual,-5279.18,-1.91,28.87
TXN-00562,2026-07-01,Logistics,272576.46,99818.25,172758.21,97780.03,140,1946.97,Enterprise,USD,Accrual,2038.22,2.08,63.38
TXN-00563,2024-06-18,Operations,492860.15,288382.89,204477.26,279661.44,50,9857.2,Enterprise,INR,Actual,8721.45,3.12,41.49
TXN-00564,2024-10-03,Operations,489824.04,362936.39,126887.65,379513.34,65,7535.75,Partner,USD,Accrual,-16576.95,-4.37,25.9
TXN-00565,2026-05-30,Human Resources,305421.39,206724.01,98697.38,182694.2,92,3319.8,Enterprise,INR,Actual,24029.81,13.15,32.32
TXN-00566,2025-10-18,Human Resources,278163.14,85325.5,192837.64,80329.32,84,3311.47,Enterprise,INR,Accrual,4996.18,6.22,69.33
TXN-00567,2024-04-01,Administration,159905.56,162240.57,-2335.01,174785.03,50,3198.11,Direct,INR,Actual,-12544.46,-7.18,-1.46
TXN-00568,2024-10-29,R&D,253433.32,331007.24,-77573.92,292406.3,97,2612.71,Enterprise,USD,Actual,38600.94,13.2,-30.61
TXN-00569,2025-03-09,Administration,263927.26,245078.13,18849.13,248666.08,119,2217.88,Partner,INR,Actual,-3587.95,-1.44,7.14
TXN-00570,2026-02-10,Logistics,371812.09,195895.8,175916.29,181524.28,47,7910.9,Online,USD,Accrual,14371.52,7.92,47.31
TXN-00571,2024-04-18,Operations,513689.47,281416.81,232272.66,272015.67,74,6941.75,Online,INR,Actual,9401.14,3.46,45.22
TXN-00572,2025-08-22,IT,215956.97,295554.43,-79597.46,296311.67,130,1661.21,Direct,INR,Accrual,-757.24,-0.26,-36.86
TXN-00573,2026-12-24,Legal,155925.22,190143.18,-34217.96,187746.59,131,1190.27,Direct,USD,Accrual,2396.59,1.28,-21.95
TXN-00574,2025-11-14,Operations,448349.95,306690.89,141659.06,292593.53,85,5274.71,Online,INR,Actual,14097.36,4.82,31.6
TXN-00575,2026-10-23,R&D,452973.22,320126.78,132846.44,356494.2,43,10534.26,Online,USD,Accrual,-36367.42,-10.2,29.33
TXN-00576,2026-03-15,IT,141178.2,240575.73,-99397.53,242070.99,126,1120.46,Partner,INR,Actual,-1495.26,-0.62,-70.41
TXN-00577,2026-05-23,R&D,477433.85,272685.56,204748.29,276140.52,66,7233.85,Partner,INR,Actual,-3454.96,-1.25,42.89
TXN-00578,2024-10-09,R&D,422133.02,363782.91,58350.11,408480.48,95,4443.51,Partner,INR,Actual,-44697.57,-10.94,13.82
