Transaction_ID,Date,Department,Revenue,Expense,Profit,Budget,Transaction_Count,Avg_Transaction_Value,Channel,Currency,Accounting_Basis,Budget_Variance,Budget_Variance_Pct,Profit_Margin_Pct
TXN-00541,2025-01-07,R&D,405478.966471,316186.400751,89292.57,315926.908439,106,3825.273269,Direct,INR,Accrual,259.49,0.08,22.02
TXN-00572,2025-01-08,Procurement,258115.675774,172349.710231,85765.97,165805.026265,130,1985.505198,Online,INR,Actual,6544.68,3.95,33.23
TXN-00602,2025-01-09,Logistics,272767.563104,222175.158596,50592.4,223813.198566,106,2573.278897,Online,INR,Accrual,-1638.04,-0.73,18.55
TXN-00632,2025-01-10,Logistics,369854.404969,207596.53065,162257.87,230360.822047,119,3108.02021,Enterprise,INR,Accrual,-22764.29,-9.88,43.87
TXN-00663,2025-01-11,Marketing,310766.264542,269518.849124,41247.42,239649.09626,88,3531.434824,Partner,INR,Actual,29869.75,12.46,13.27
TXN-00692,2025-01-12,Procurement,232022.797318,204122.088653,27900.71,187862.583341,87,2666.928705,Partner,INR,Actual,16259.51,8.66,12.02
TXN-00375,2025-01-13,Procurement,208263.831658,175280.651994,32983.18,176966.715993,62,3359.094059,Enterprise,INR,Actual,-1686.06,-0.95,15.84
TXN-00376,2025-01-15,Procurement,228769.967116,164645.229914,64124.74,186555.47198,87,2629.539852,Online,INR,Actual,-21910.24,-11.74,28.03
TXN-00377,2025-01-16,Marketing,239864.841276,243177.073467,-3312.23,269233.634165,90,2665.164903,Online,INR,Accrual,-26056.56,-9.68,-1.38
TXN-00378,2025-01-17,Logistics,364114.388958,284416.154012,79698.23,229929.125479,79,4609.042898,Online,INR,Actual,54487.03,23.7,21.89
TXN-00379,2025-01-18,IT,306240.724025,230845.452178,75395.27,242665.252048,89,3440.907012,Online,INR,Actual,-11819.8,-4.87,24.62
TXN-00380,2025-01-19,Administration,186933.847088,128665.327445,58268.52,140722.932193,86,2173.649385,Online,INR,Accrual,-12057.6,-8.57,31.17
TXN-00381,2025-01-20,Logistics,345903.138307,243236.804302,102666.33,243230.799524,89,3886.552116,Direct,INR,Accrual,6.0,0.0,29.68
TXN-00382,2025-01-21,Operations,568125.811398,454122.26815,114003.54,353647.899152,102,5569.860896,Partner,INR,Actual,100474.37,28.41,20.07
TXN-00383,2025-01-22,R&D,477458.538093,287184.033039,190274.51,329033.396925,45,10610.189735,Partner,INR,Actual,-41849.36,-12.72,39.85
TXN-00384,2025-01-23,Human Resources,120401.652425,106143.984243,14257.67,115674.663853,110,1094.560477,Enterprise,INR,Accrual,-9530.68,-8.24,11.84
TXN-00385,2025-01-24,Sales,539292.551309,402680.864322,136611.69,353909.107833,65,8296.808482,Online,INR,Actual,48771.76,13.78,25.33
TXN-00386,2025-01-25,Procurement,229824.98918,184369.861221,45455.13,190227.540482,78,2946.47422,Partner,INR,Actual,-5857.68,-3.08,19.78
TXN-00387,2025-01-26,Operations,641154.482118,372672.398745,268482.08,365821.505863,75,8548.726428,Partner,INR,Accrual,6850.89,1.87,41.87
TXN-00388,2025-01-27,R&D,461814.29893,306545.223633,155269.08,316569.532982,78,5920.69614,Partner,INR,Actual,-10024.31,-3.17,33.62
TXN-00389,2025-01-28,Customer Support,206434.70634,151035.156534,55399.55,153844.927467,80,2580.433829,Direct,INR,Accrual,-2809.77,-1.83,26.84
TXN-00390,2025-01-29,Human Resources,131193.814422,101036.227797,30157.59,104769.125239,82,1599.924566,Partner,INR,Accrual,-3732.9,-3.56,22.99
TXN-00391,2025-01-30,Administration,212701.666212,145789.106812,66912.56,126387.476741,72,2954.189809,Direct,INR,Accrual,19401.63,15.35,31.46
TXN-00392,2025-01-31,Administration,185175.262752,135078.302628,50096.96,127893.878184,86,2153.20073,Online,INR,Accrual,7184.42,5.62,27.05
TXN-00364,2025-02-01,IT,351387.124346,228104.740416,123282.38,219204.352151,66,5324.047339,Partner,INR,Accrual,8900.39,4.06,35.08
TXN-00394,2025-02-02,Procurement,242079.66649,166781.815312,75297.85,195896.241067,82,2952.191055,Online,INR,Actual,-29114.43,-14.86,31.1
TXN-00422,2025-02-03,Human Resources,150804.829145,119213.137271,31591.69,105874.685823,85,1774.174461,Online,INR,Actual,13338.45,12.6,20.95
TXN-00452,2025-02-04,Legal,136620.74296,120963.732925,15657.01,115101.209961,53,2577.749867,Enterprise,INR,Accrual,5862.52,5.09,11.46
TXN-00482,2025-02-05,Legal,155664.365945,135871.668471,19792.7,118533.124669,79,1970.435012,Partner,INR,Accrual,17338.54,14.63,12.71
TXN-00513,2025-02-06,Administration,178728.057709,128721.819961,50006.24,134003.941301,106,1686.113752,Direct,INR,Actual,-5282.12,-3.94,27.98
TXN-00542,2025-02-07,Human Resources,133967.069999,94453.944937,39513.13,99996.688005,50,2679.3414,Online,INR,Accrual,-5542.74,-5.54,29.49
TXN-00573,2025-02-08,Human Resources,145259.479756,108328.438478,36931.04,100600.160902,74,1962.965943,Partner,INR,Accrual,7728.28,7.68,25.42
TXN-00603,2025-02-09,Human Resources,135249.781733,95881.397133,39368.38,98998.81105,94,1438.827465,Enterprise,INR,Accrual,-3117.41,-3.15,29.11
TXN-00633,2025-02-10,Legal,162954.832379,110939.496996,52015.34,104235.54942,91,1790.712444,Enterprise,INR,Actual,6703.95,6.43,31.92
TXN-00664,2025-02-11,Legal,174861.433819,100792.246453,74069.19,105358.66003,90,1942.90482,Online,INR,Accrual,-4566.41,-4.33,42.36
TXN-00693,2025-02-12,IT,481861.717313,208861.013409,273000.7,238672.237233,97,4967.64657,Enterprise,INR,Actual,-29811.22,-12.49,56.66
TXN-00405,2025-02-13,Legal,164349.723299,118550.818934,45798.9,122744.598093,86,1911.043294,Direct,INR,Actual,-4193.78,-3.42,27.87
TXN-00406,2025-02-14,IT,379605.33144,288398.801439,91206.53,254556.827533,77,4929.939369,Online,INR,Actual,33841.97,13.29,24.03
TXN-00407,2025-02-15,Operations,533661.941799,393002.372278,140659.57,368295.409294,59,9045.117658,Direct,INR,Actual,24706.96,6.71,26.36
TXN-00408,2025-02-16,Administration,182348.740417,145613.46984,36735.27,140836.426959,61,2989.323613,Direct,INR,Accrual,4777.04,3.39,20.15
TXN-00409,2025-02-17,R&D,418807.499771,390161.77614,28645.72,342498.026732,97,4317.60309,Online,INR,Actual,47663.75,13.92,6.84
TXN-00410,2025-02-18,Marketing,290132.991882,277136.674163,12996.32,245230.577859,82,3538.207218,Partner,INR,Accrual,31906.1,13.01,4.48
TXN-00411,2025-02-19,Operations,474372.864738,432149.964468,42222.9,385474.967064,88,5390.600736,Enterprise,INR,Actual,46675.0,12.11,8.9
TXN-00412,2025-02-20,Finance,220432.212575,142822.653914,77609.56,136394.31528,94,2345.023538,Online,INR,Accrual,6428.34,4.71,35.21
TXN-00413,2025-02-21,IT,334724.343101,253599.193844,81125.15,251761.986172,94,3560.897267,Direct,INR,Accrual,1837.21,0.73,24.24
TXN-00414,2025-02-22,Finance,242822.725825,103691.25279,139131.47,131231.850144,81,2997.81143,Direct,INR,Accrual,-27540.6,-20.99,57.3
TXN-00415,2025-02-23,Customer Support,224949.210155,160734.174353,64215.04,144102.357913,110,2044.99282,Partner,INR,Accrual,16631.82,11.54,28.55
TXN-00416,2025-02-24,Sales,612418.90898,401301.879506,211117.03,362661.317749,85,7204.928341,Online,INR,Accrual,38640.56,10.65,34.47
TXN-00417,2025-02-25,Legal,138940.851769,104693.906317,34246.95,112235.270209,51,2724.330427,Online,INR,Actual,-7541.36,-6.72,24.65
TXN-00418,2025-02-26,Procurement,243199.98824,158884.030359,84315.96,189043.999245,89,2732.584138,Enterprise,INR,Accrual,-30159.97,-15.95,34.67
TXN-00419,2025-02-27,Legal,171782.967518,141554.511465,30228.46,125509.710769,94,1827.478378,Enterprise,INR,Actual,16044.8,12.78,17.6
TXN-00420,2025-02-28,Procurement,317782.878099,189281.903134,128500.97,189971.085793,111,2862.908812,Enterprise,INR,Accrual,-689.18,-0.36,40.44
TXN-00365,2025-03-01,R&D,407393.053663,290351.996953,117041.06,325106.562601,71,5737.930333,Online,INR,Actual,-34754.57,-10.69,28.73
TXN-00395,2025-03-02,IT,356158.766219,207432.585066,148726.18,244682.811765,95,3749.039644,Enterprise,INR,Accrual,-37250.23,-15.22,41.76
TXN-00423,2025-03-03,Legal,177228.323562,136626.993901,40601.33,127535.150785,76,2331.951626,Partner,INR,Actual,9091.84,7.13,22.91
TXN-00453,2025-03-04,Operations,577525.84047,329780.808253,247745.03,365261.479953,102,5662.018044,Direct,INR,Actual,-35480.67,-9.71,42.9
TXN-00483,2025-03-05,Marketing,275214.035641,232749.435273,42464.6,273571.096724,82,3356.268727,Partner,INR,Actual,-40821.66,-14.92,15.43
TXN-00514,2025-03-06,Logistics,434820.513344,256806.138761,178014.37,237421.170648,68,6394.419314,Enterprise,INR,Actual,19384.97,8.16,40.94
TXN-00543,2025-03-07,Logistics,296062.050739,228018.188823,68043.86,220972.871029,81,3655.087046,Direct,INR,Accrual,7045.32,3.19,22.98
TXN-00574,2025-03-08,Sales,557280.983644,350148.149835,207132.83,363816.751391,85,6556.246866,Direct,INR,Accrual,-13668.6,-3.76,37.17
TXN-00604,2025-03-09,Human Resources,142119.716279,91920.517188,50199.2,103701.247353,73,1946.845428,Enterprise,INR,Accrual,-11780.73,-11.36,35.32
TXN-00634,2025-03-10,Procurement,266349.628101,161319.035406,105030.59,161594.441275,85,3133.525036,Direct,INR,Accrual,-275.41,-0.17,39.43
TXN-00665,2025-03-11,Finance,206119.930493,110851.015671,95268.91,124813.836412,94,2192.765218,Enterprise,INR,Accrual,-13962.82,-11.19,46.22
TXN-00694,2025-03-12,Logistics,320767.027276,241436.860808,79330.17,262846.957524,84,3818.655087,Partner,INR,Actual,-21410.1,-8.15,24.73
TXN-00433,2025-03-13,Sales,763971.660982,384843.143505,379128.52,421462.09559,95,8041.806958,Enterprise,INR,Actual,-36618.95,-8.69,49.63
TXN-00434,2025-03-14,IT,396203.457233,215057.711323,181145.75,233806.847921,95,4170.562708,Direct,INR,Actual,-18749.14,-8.02,45.72
TXN-00435,2025-03-15,Customer Support,202708.44914,310746.724581,-108038.28,151944.552965,100,2027.084491,Online,INR,Accrual,158802.17,104.51,-53.3
TXN-00436,2025-03-16,Human Resources,148820.535008,106550.292393,42270.24,121729.879231,56,2657.509554,Partner,INR,Actual,-15179.59,-12.47,28.4
TXN-00437,2025-03-17,R&D,415850.695369,371269.952858,44580.74,323971.524697,89,4672.479723,Online,INR,Actual,47298.43,14.6,10.72
TXN-00438,2025-03-18,Legal,167370.354618,129278.150879,38092.2,129976.244564,59,2836.785671,Online,INR,Accrual,-698.09,-0.54,22.76
TXN-00439,2025-03-19,IT,436850.498268,215492.657874,221357.84,231027.833095,85,5139.417627,Partner,INR,Actual,-15535.18,-6.72,50.67
TXN-00440,2025-03-20,R&D,403743.680151,343315.749077,60427.93,315420.572833,69,5851.357683,Enterprise,INR,Actual,27895.18,8.84,14.97
TXN-00441,2025-03-21,Legal,66850.064162,140388.375375,-73538.31,117242.220864,81,1679.146339,Partner,INR,Actual,23146.15,19.74,-110.0
TXN-00442,2025-03-22,Procurement,271317.37684,223467.791224,47849.59,196071.471434,77,3523.602297,Partner,INR,Accrual,27396.32,13.97,17.64
TXN-00443,2025-03-23,Human Resources,142738.11012,106443.883918,36294.23,110578.464059,77,1853.74169,Direct,INR,Actual,-4134.58,-3.74,25.43
TXN-00444,2025-03-24,Legal,166604.675721,95483.309004,71121.37,126706.547699,88,1893.234951,Enterprise,INR,Actual,-31223.24,-24.64,42.69
TXN-00445,2025-03-25,Human Resources,169178.311414,122268.522801,46909.79,117214.945113,52,3253.429066,Partner,INR,Actual,5053.58,4.31,27.73
TXN-00446,2025-03-26,IT,393785.884387,263184.658425,130601.23,242789.332815,45,8750.797431,Online,INR,Actual,20395.33,8.4,33.17
TXN-00447,2025-03-27,Administration,178292.763452,146696.862457,31595.9,157316.425444,71,2511.165682,Online,INR,Accrual,-10619.56,-6.75,17.72
TXN-00448,2025-03-28,Finance,206707.023937,126619.169844,80087.85,138522.209763,67,3085.179462,Enterprise,INR,Actual,-11903.04,-8.59,38.74
TXN-00449,2025-03-29,R&D,434296.655456,366381.630231,67915.03,320412.914382,106,4097.138259,Partner,INR,Actual,45968.72,14.35,15.64
TXN-00450,2025-03-30,R&D,403867.505148,355120.455113,48747.05,347184.684993,80,5048.343814,Partner,INR,Accrual,7935.77,2.29,12.07
TXN-00366,2025-04-01,Operations,500693.613241,346844.958057,153848.66,372200.770823,110,4551.76012,Partner,INR,Actual,-25355.81,-6.81,30.73
TXN-00396,2025-04-02,Logistics,318110.497848,298152.134221,19958.36,236177.051086,107,2972.995307,Enterprise,INR,Accrual,61975.08,26.24,6.27
TXN-00424,2025-04-03,IT,413076.15663,260267.387538,152808.77,227038.576297,86,4803.211124,Partner,INR,Actual,33228.81,14.64,36.99
TXN-00454,2025-04-04,Sales,709379.349938,361596.424855,347782.93,419752.041102,94,7546.588829,Partner,INR,Accrual,-58155.62,-13.85,49.03
TXN-00484,2025-04-05,Customer Support,164029.392397,160244.017112,3785.38,159400.565314,62,2645.635361,Enterprise,INR,Actual,843.45,0.53,2.31
TXN-00515,2025-04-06,Administration,158561.440937,131459.345218,27102.1,130439.656754,62,2557.442596,Direct,INR,Accrual,1019.69,0.78,17.09
TXN-00544,2025-04-07,Logistics,271138.511253,229446.020725,41692.49,232870.293169,71,3818.852271,Online,INR,Accrual,-3424.27,-1.47,15.38
TXN-00575,2025-04-08,Operations,487201.613283,296775.916991,190425.7,310666.665035,84,5800.019206,Direct,INR,Actual,-13890.75,-4.47,39.09
TXN-00605,2025-04-09,Finance,193721.454567,120610.181656,73111.27,119666.290109,86,2252.575053,Partner,INR,Accrual,943.89,0.79,37.74
TXN-00635,2025-04-10,Marketing,285209.592466,251238.631233,33970.96,220999.822442,67,4256.859589,Direct,INR,Actual,30238.81,13.68,11.91
TXN-00666,2025-04-11,Operations,584437.982196,431025.435515,153412.55,369808.447273,77,7590.103665,Direct,INR,Accrual,61216.99,16.55,26.25
TXN-00695,2025-04-12,IT,427895.701768,242900.847121,184994.85,245031.229239,80,5348.696272,Partner,INR,Accrual,-2130.38,-0.87,43.23
TXN-00463,2025-04-13,Administration,202942.670509,140132.910555,62809.76,149176.484302,73,2780.036582,Enterprise,INR,Actual,-9043.57,-6.06,30.95
TXN-00464,2025-04-14,Finance,245527.242772,117461.226831,128066.02,125429.331452,97,2531.208688,Online,INR,Actual,-7968.1,-6.35,52.16
TXN-00465,2025-04-15,Administration,171388.143146,131540.326088,39847.82,141835.373729,57,3006.809529,Online,INR,Accrual,-10295.05,-7.26,23.25
TXN-00466,2025-04-16,IT,423644.683938,228753.664261,194891.02,247177.625257,54,7845.271925,Online,INR,Actual,-18423.96,-7.45,46.0
TXN-00467,2025-04-17,Marketing,312473.080953,237162.631366,75310.45,285873.798406,97,3221.371969,Partner,INR,Accrual,-48711.17,-17.04,24.1
TXN-00468,2025-04-18,Procurement,289185.540095,224685.415462,64500.12,183454.300397,76,3805.072896,Online,INR,Accrual,41231.12,22.47,22.3
TXN-00469,2025-04-19,Marketing,327896.838892,259252.084274,68644.75,285835.721921,87,3768.929183,Enterprise,INR,Accrual,-26583.64,-9.3,20.93
TXN-00470,2025-04-20,R&D,403044.743054,356326.194514,46718.55,324825.543854,103,3913.055758,Partner,INR,Actual,31500.65,9.7,11.59
TXN-00471,2025-04-21,Administration,193127.513432,136614.007323,56513.51,145906.006037,98,1970.688913,Enterprise,INR,Accrual,-9292.0,-6.37,29.26
TXN-00472,2025-04-22,Operations,623852.090659,382723.474903,241128.62,354018.08228,92,6781.000985,Online,INR,Actual,28705.39,8.11,38.65
TXN-00473,2025-04-23,Operations,1423904.429164,355901.219182,1068003.21,391732.032181,69,7798.756906,Direct,INR,Accrual,-35830.81,-9.15,75.01
TXN-00474,2025-04-24,IT,376498.484865,258862.940334,117635.54,248588.537491,64,5882.788826,Enterprise,INR,Accrual,10274.4,4.13,31.24
TXN-00475,2025-04-25,R&D,376042.64618,334447.731846,41594.91,303141.660011,123,3057.257286,Partner,INR,Accrual,31306.07,10.33,11.06
TXN-00476,2025-04-26,Finance,206861.607023,130512.340358,76349.27,134925.958327,89,2324.287719,Direct,INR,Accrual,-4413.62,-3.27,36.91
TXN-00477,2025-04-27,R&D,450018.261939,315056.418672,134961.84,323551.94435,86,5232.770488,Partner,INR,Actual,-8495.53,-2.63,29.99
TXN-00478,2025-04-28,Logistics,381647.67027,287623.1689,94024.5,246988.389597,78,4892.91885,Enterprise,INR,Accrual,40634.78,16.45,24.64
TXN-00479,2025-04-29,Operations,500243.702321,375721.525415,124522.18,395639.672085,82,6100.532955,Partner,INR,Accrual,-19918.15,-5.03,24.89
TXN-00480,2025-04-30,Legal,179143.693827,141088.664359,38055.03,123188.651092,109,1643.520127,Direct,INR,Accrual,17900.01,14.53,21.24
TXN-00367,2025-05-01,Administration,206347.363889,141940.475471,64406.89,127475.568818,80,2579.342049,Enterprise,INR,Actual,14464.91,11.35,31.21
TXN-00397,2025-05-02,Marketing,349979.374873,273229.821528,76749.55,272448.775591,104,3365.186297,Online,INR,Actual,781.05,0.29,21.93
TXN-00425,2025-05-03,Sales,700196.105627,383347.915454,316848.19,378478.102823,102,6864.667702,Online,INR,Accrual,4869.81,1.29,45.25
TXN-00455,2025-05-04,Marketing,364819.608963,289233.009742,75586.6,262825.535465,89,4099.09673,Partner,INR,Actual,26407.47,10.05,20.72
TXN-00485,2025-05-05,Customer Support,204910.91541,145159.724942,59751.19,163816.683911,104,1970.297264,Online,INR,Accrual,-18656.96,-11.39,29.16
TXN-00516,2025-05-06,Logistics,403225.836787,286160.406275,117065.43,228652.707925,104,3877.171508,Direct,INR,Actual,57507.7,25.15,29.03
TXN-00545,2025-05-07,R&D,119751.903578,306993.771268,-187241.87,283602.232099,73,5388.641886,Enterprise,INR,Actual,23391.54,8.25,-156.36
TXN-00576,2025-05-08,Logistics,322484.796715,230344.336585,92140.46,216761.843465,98,3290.661191,Partner,INR,Actual,13582.49,6.27,28.57
TXN-00606,2025-05-09,Sales,548340.270243,288307.063247,260033.21,321747.4757,73,7511.510551,Direct,INR,Actual,-33440.41,-10.39,47.42
TXN-00636,2025-05-10,Human Resources,148601.122893,87062.479479,61538.64,105902.203964,100,1486.011229,Enterprise,INR,Accrual,-18839.72,-17.79,41.41
TXN-00667,2025-05-11,IT,373007.782607,203099.427495,169908.36,216274.789313,112,3330.42663,Enterprise,INR,Accrual,-13175.36,-6.09,45.55
TXN-00696,2025-05-12,IT,476116.145437,217282.75863,258833.39,229378.344775,95,5011.748899,Online,INR,Accrual,-12095.59,-5.27,54.36
TXN-00493,2025-05-13,IT,329277.592788,206849.820508,122427.77,234064.711,80,4115.96991,Partner,INR,Actual,-27214.89,-11.63,37.18
TXN-00494,2025-05-14,Finance,203524.672025,132910.351799,70614.32,135364.714149,46,4424.449392,Partner,INR,Actual,-2454.36,-1.81,34.7
TXN-00495,2025-05-15,Administration,192657.542546,149578.024615,43079.52,140250.161206,65,2963.962193,Online,INR,Actual,9327.86,6.65,22.36
TXN-00496,2025-05-16,Human Resources,153233.300197,106784.682822,46448.62,104934.425824,79,1939.662028,Enterprise,INR,Actual,1850.26,1.76,30.31
TXN-00497,2025-05-17,Marketing,370821.775014,262557.019558,108264.76,250364.832229,47,7889.825,Direct,INR,Actual,12192.19,4.87,29.2
TXN-00498,2025-05-18,Logistics,364691.782068,279464.038378,85227.74,237264.937766,118,3090.608323,Direct,INR,Accrual,42199.1,17.79,23.37
TXN-00499,2025-05-19,Legal,139663.378768,111331.208721,28332.17,111880.352866,87,1605.326193,Online,INR,Actual,-549.14,-0.49,20.29
TXN-00500,2025-05-20,Sales,670546.326658,431421.582292,239124.74,394365.320089,43,15594.10062,Partner,INR,Accrual,37056.26,9.4,35.66
TXN-00501,2025-05-21,Sales,603108.959727,347606.229394,255502.73,385319.357501,78,7732.16615,Partner,INR,Actual,-37713.13,-9.79,42.36
TXN-00502,2025-05-22,Sales,645385.489564,409574.205052,235811.28,378848.328854,84,7683.16059,Enterprise,INR,Accrual,30725.88,8.11,36.54
TXN-00503,2025-05-23,Sales,612284.808975,340913.044345,271371.76,406917.697061,85,7203.350694,Online,INR,Actual,-66004.65,-16.22,44.32
TXN-00504,2025-05-24,Sales,555529.214947,419899.896265,135629.32,393415.391418,90,6172.546833,Partner,INR,Actual,26484.5,6.73,24.41
TXN-00505,2025-05-25,IT,398469.879141,215641.029178,182828.85,249019.770249,101,3945.246328,Enterprise,INR,Actual,-33378.74,-13.4,45.88
TXN-00506,2025-05-26,R&D,481457.28367,313627.782469,167829.5,302100.247832,91,5290.739381,Direct,INR,Actual,11527.53,3.82,34.86
TXN-00507,2025-05-27,Procurement,227471.910824,188105.092661,39366.82,202453.576476,83,2740.625432,Online,INR,Accrual,-14348.48,-7.09,17.31
TXN-00508,2025-05-28,R&D,479341.343235,313565.94254,165775.4,323591.658821,101,4745.953893,Enterprise,INR,Actual,-10025.72,-3.1,34.58
TXN-00509,2025-05-29,Administration,54359.869089,142656.90225,-88297.03,141092.48514,90,2136.848323,Enterprise,INR,Accrual,1564.42,1.11,-162.43
TXN-00510,2025-05-30,Legal,160946.130556,176035.988402,-15089.86,109435.12072,74,2174.94771,Direct,INR,Accrual,66600.87,60.86,-9.38
TXN-00511,2025-05-31,Customer Support,206469.737741,146314.954157,60154.78,153793.082006,101,2044.254829,Partner,INR,Accrual,-7478.13,-4.86,29.13
TXN-00368,2025-06-01,Customer Support,199925.046028,134257.813451,65667.23,146462.784972,77,2596.429169,Enterprise,INR,Actual,-12204.97,-8.33,32.85
TXN-00398,2025-06-02,Procurement,342487.860405,180187.065585,162300.79,181348.271541,113,3030.866021,Direct,INR,Accrual,-1161.21,-0.64,47.39
TXN-00426,2025-06-03,Marketing,326056.638219,276319.254909,49737.38,265247.142377,88,3705.189071,Online,INR,Actual,11072.11,4.17,15.25
TXN-00456,2025-06-04,R&D,463374.971854,353193.26972,110181.7,311537.683556,73,6347.602354,Online,INR,Accrual,41655.59,13.37,23.78
TXN-00486,2025-06-05,Administration,233364.768278,154539.853929,78824.91,144365.019516,80,2917.059603,Direct,INR,Accrual,10174.83,7.05,33.78
TXN-00517,2025-06-06,Legal,141004.787178,105764.156381,35240.63,108816.099733,71,1985.982918,Direct,INR,Accrual,-3051.94,-2.8,24.99
TXN-00546,2025-06-07,Customer Support,213636.935061,136628.645831,77008.29,138128.280319,74,2886.985609,Online,INR,Actual,-1499.63,-1.09,36.05
TXN-00577,2025-06-08,Customer Support,197448.319738,146100.509438,51347.81,127437.498452,67,2946.989847,Direct,INR,Actual,18663.01,14.64,26.01
TXN-00607,2025-06-09,IT,342351.056909,175166.067035,167184.99,204522.980703,79,4333.557682,Enterprise,INR,Actual,-29356.91,-14.35,48.83
TXN-00637,2025-06-10,Operations,439691.768004,314215.226265,125476.54,343690.666233,106,4148.035547,Partner,INR,Accrual,-29475.44,-8.58,28.54
TXN-00668,2025-06-11,Finance,180104.489314,155944.564991,24159.92,131618.43801,94,1916.005205,Online,INR,Accrual,24326.13,18.48,13.41
TXN-00697,2025-06-12,Legal,178562.347397,108869.371224,69692.98,109143.289547,96,1860.024452,Partner,INR,Actual,-273.92,-0.25,39.03
TXN-00524,2025-06-13,Legal,172793.427585,131284.81543,41508.61,111246.424335,86,2009.225902,Online,INR,Accrual,20038.39,18.01,24.02
TXN-00525,2025-06-14,Marketing,293582.408759,647948.719261,-354366.31,251563.859192,98,2995.738865,Direct,INR,Actual,396384.86,157.57,-120.7
TXN-00526,2025-06-16,Legal,163607.24293,159686.053795,3921.19,103863.259024,80,2045.090537,Partner,INR,Actual,55822.79,53.75,2.4
TXN-00527,2025-06-17,Finance,209109.513485,123918.51122,85191.0,115979.911522,66,3168.325962,Partner,INR,Actual,7938.6,6.84,40.74
TXN-00528,2025-06-18,Legal,172112.620496,96113.725151,75998.9,110553.036697,57,3019.519658,Enterprise,INR,Actual,-14439.31,-13.06,44.16
TXN-00529,2025-06-19,Finance,254527.278058,119014.033861,135513.24,122199.172416,93,2736.852452,Enterprise,INR,Actual,-3185.14,-2.61,53.24
TXN-00530,2025-06-20,Marketing,267901.764352,257254.358168,10647.41,237398.541582,47,5700.037539,Partner,INR,Actual,19855.82,8.36,3.97
TXN-00531,2025-06-21,Administration,199314.797172,136105.786043,63209.01,135485.42585,85,2344.879967,Enterprise,INR,Actual,620.36,0.46,31.71
TXN-00532,2025-06-22,Marketing,331185.235504,270969.786988,60215.45,233491.643131,78,4245.964558,Partner,INR,Actual,37478.14,16.05,18.18
TXN-00533,2025-06-23,Administration,216512.640966,136458.379938,80054.26,140715.70187,61,3549.387557,Partner,INR,Actual,-4257.32,-3.03,36.97
TXN-00534,2025-06-24,Procurement,271760.367423,164998.277686,106762.09,189951.764759,91,2986.377664,Direct,INR,Accrual,-24953.49,-13.14,39.29
TXN-00535,2025-06-25,Sales,596846.463076,379451.79587,217394.67,339630.942974,94,6349.430458,Partner,INR,Actual,39820.85,11.72,36.42
TXN-00536,2025-06-26,Administration,203438.087564,162082.677206,41355.41,145495.017832,76,2676.816942,Enterprise,INR,Accrual,16587.66,11.4,20.33
TXN-00537,2025-06-27,Logistics,297795.137292,236705.226438,61089.91,246286.289872,91,3272.474036,Direct,INR,Actual,-9581.06,-3.89,20.51
TXN-00538,2025-06-28,Customer Support,197864.103178,151111.976378,46752.13,153308.278651,69,2867.595698,Online,INR,Accrual,-2196.3,-1.43,23.63
TXN-00539,2025-06-29,Logistics,339276.637996,227531.412834,111745.23,258450.395301,90,3769.740422,Partner,INR,Accrual,-30918.98,-11.96,32.94
TXN-00540,2025-06-30,Legal,167380.646959,111242.541869,56138.11,117211.441056,88,1902.052806,Enterprise,INR,Accrual,-5968.9,-5.09,33.54
TXN-00369,2025-07-01,Customer Support,206130.415008,122465.116166,83665.3,145284.592359,92,2240.547989,Online,INR,Accrual,-22819.48,-15.71,40.59
TXN-00399,2025-07-02,Customer Support,199708.644921,156882.263115,42826.38,160902.072564,73,2735.734862,Enterprise,INR,Accrual,-4019.81,-2.5,21.44
TXN-00427,2025-07-03,Customer Support,182969.87859,160650.242731,22319.64,158016.5084,75,2439.598381,Direct,INR,Accrual,2633.73,1.67,12.2
TXN-00457,2025-07-04,Operations,493098.834517,393773.049927,99325.78,354956.370274,98,5031.62076,Online,INR,Actual,38816.68,10.94,20.14
TXN-00487,2025-07-05,Customer Support,254914.794927,143336.358242,111578.44,164295.956059,76,3354.142039,Online,INR,Actual,-20959.6,-12.76,43.77
TXN-00518,2025-07-06,Administration,165375.072727,147832.887464,17542.19,137067.983261,100,1653.750727,Direct,INR,Accrual,10764.9,7.85,10.61
TXN-00547,2025-07-07,Human Resources,144110.251909,96856.020501,47254.23,96085.90826,100,1441.102519,Partner,INR,Accrual,770.11,0.8,32.79
TXN-00578,2025-07-08,Marketing,339943.364675,255360.027616,84583.34,222126.193711,65,5229.897918,Online,INR,Accrual,33233.83,14.96,24.88
TXN-00608,2025-07-09,R&D,369210.280751,300916.772999,68293.51,292356.601712,100,3692.102808,Direct,INR,Actual,8560.17,2.93,18.5
TXN-00638,2025-07-10,Operations,571320.421716,354739.639293,216580.78,353195.158572,90,6348.004686,Online,INR,Actual,1544.48,0.44,37.91
TXN-00669,2025-07-11,Sales,634288.4842,866814.468577,-232525.98,370210.246526,100,6342.884842,Enterprise,INR,Actual,496604.22,134.14,-36.66
TXN-00698,2025-07-12,Finance,226683.885405,120567.585518,106116.3,122785.709183,109,2079.668673,Partner,INR,Accrual,-2218.12,-1.81,46.81
